0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis
-0.6274464130401611,-0.37078917026519775,0.8177942633628845,1.0,-0.6571824550628662,-0.3464201092720032,0.7283052802085876,1.0,-0.6779714822769165,-0.3467404842376709,0.728181779384613,0.9999837875366211,-0.6990061402320862,-0.346998393535614,0.7274454236030579,1.0,-0.5978500843048096,-0.34686070680618286,0.7285513877868652,1.0,-0.5764008164405823,-0.34715503454208374,0.7297923564910889,0.9999933242797852,-0.5548025965690613,-0.34756505489349365,0.7318332195281982,1.0,-0.7254698872566223,-0.3655328154563904,0.2765198051929474,0.9999648332595825,-0.5278209447860718,-0.36556780338287354,0.26853424310684204,0.9999966621398926,-0.6661809682846069,-0.40554118156433105,0.6579180955886841,0.9999839067459106,-0.5878556370735168,-0.4056590795516968,0.6522567868232727,0.9999867677688599,-0.8423805236816406,-0.533024787902832,0.03617732226848602,0.9993057250976562,-0.39894580841064453,-0.5375247597694397,-0.0026277252472937107,0.999897837638855,-1.0306494235992432,-0.7005982398986816,0.29623016715049744,0.9740045070648193,-0.20826101303100586,-0.7356301546096802,0.4949910044670105,0.995590090751648,-0.9477182626724243,-0.5898851156234741,1.1168909072875977,0.9796404242515564,-0.28788042068481445,-0.594239354133606,1.3633558750152588,0.9977020621299744,-0.9246637225151062,-0.5679802894592285,1.290052056312561,0.9170541763305664,-0.3268193006515503,-0.5666220188140869,1.520147442817688,0.9907165169715881,-0.8980790972709656,-0.5377930402755737,1.2579989433288574,0.9186264276504517,-0.3312312364578247,-0.5278773903846741,1.4810482263565063,0.9898651242256165
-0.6233410835266113,-0.37028127908706665,1.0186868906021118,1.0,-0.6508262753486633,-0.34629765152931213,0.9146371483802795,1.0,-0.6705701351165771,-0.34656232595443726,0.9143701195716858,0.999997615814209,-0.6905226111412048,-0.3467411696910858,0.9137370586395264,1.0,-0.5932270884513855,-0.34677180647850037,0.9205935597419739,1.0,-0.5725399255752563,-0.347033828496933,0.9215739369392395,0.9999990463256836,-0.5516734719276428,-0.34743228554725647,0.9235612750053406,1.0,-0.7131761312484741,-0.36538761854171753,0.39147651195526123,0.9999939203262329,-0.5238820910453796,-0.3657233417034149,0.4010562002658844,0.9999988079071045,-0.6599493622779846,-0.4046323001384735,0.8339501023292542,0.999991774559021,-0.5845577120780945,-0.4051726460456848,0.8335614800453186,0.9999922513961792,-0.8357622027397156,-0.539639413356781,0.0598602332174778,0.9975311160087585,-0.3928222954273224,-0.5374867916107178,0.15318773686885834,0.9997226595878601,-1.005987286567688,-0.7452498078346252,0.4627389907836914,0.9521774649620056,-0.20353513956069946,-0.7299690246582031,0.8604117035865784,0.9945191740989685,-1.0014762878417969,-0.6296850442886353,1.5007615089416504,0.9781434535980225,-0.2861761450767517,-0.5670746564865112,1.884771466255188,0.9976678490638733,-1.0017240047454834,-0.6011091470718384,1.6992465257644653,0.9263443946838379,-0.31808337569236755,-0.5270774364471436,2.091184616088867,0.9889829754829407,-0.9916402697563171,-0.5653535723686218,1.6827794313430786,0.9333533048629761,-0.32666313648223877,-0.4977407157421112,2.0209920406341553,0.9875231385231018
-0.6138664484024048,-0.36838799715042114,1.0091814994812012,1.0,-0.641552209854126,-0.345421701669693,0.9020387530326843,1.0,-0.6609798669815063,-0.3459033668041229,0.9017292261123657,0.9999990463256836,-0.6806467175483704,-0.3462854027748108,0.9009640216827393,1.0,-0.5846332907676697,-0.3454913794994354,0.9057157039642334,1.0,-0.5643112659454346,-0.34563344717025757,0.9067202806472778,0.9999997615814209,-0.5438370108604431,-0.3459363877773285,0.9087530374526978,1.0,-0.7033594250679016,-0.3653412461280823,0.3811413645744324,0.9999967813491821,-0.5155388116836548,-0.3642975687980652,0.3791610300540924,0.9999996423721313,-0.6489450335502625,-0.40302178263664246,0.8269978165626526,0.9999964237213135,-0.5750802755355835,-0.4027165174484253,0.8232312798500061,0.9999970197677612,-0.829357385635376,-0.5389987826347351,0.05983368307352066,0.9984676241874695,-0.37696826457977295,-0.5347760319709778,0.15962152183055878,0.9998908042907715,-1.0199978351593018,-0.7343672513961792,0.531744122505188,0.9800940155982971,-0.19185489416122437,-0.7204164266586304,0.91731858253479,0.9977078437805176,-0.9951463937759399,-0.6242369413375854,1.5616470575332642,0.9924161434173584,-0.26719772815704346,-0.5463598966598511,1.9168620109558105,0.9993022680282593,-0.9883136749267578,-0.5756121277809143,1.7515884637832642,0.9634580016136169,-0.28804296255111694,-0.5030779242515564,2.12026047706604,0.9955689311027527,-0.9708379507064819,-0.540014922618866,1.7132673263549805,0.9639508724212646,-0.30313900113105774,-0.4760906994342804,2.0428667068481445,0.9947485327720642
-0.5999901294708252,-0.3692576289176941,0.940631628036499,1.0,-0.6279286742210388,-0.3463050127029419,0.8366724252700806,1.0,-0.6472113132476807,-0.34678539633750916,0.8364189267158508,0.9999995231628418,-0.6667458415031433,-0.347170352935791,0.835702121257782,1.0,-0.5717684030532837,-0.3464220464229584,0.8384461998939514,1.0,-0.5517391562461853,-0.34658801555633545,0.8394954800605774,0.9999997615814209,-0.5316106677055359,-0.34691107273101807,0.8414000868797302,1.0,-0.6922714710235596,-0.36627957224845886,0.33747783303260803,0.9999985694885254,-0.5054171681404114,-0.3653179407119751,0.3331218361854553,0.9999995231628418,-0.6364095211029053,-0.4035440981388092,0.7655761241912842,0.9999977350234985,-0.563168466091156,-0.40328899025917053,0.7618926167488098,0.9999979734420776,-0.8208182454109192,-0.5370120406150818,0.046015672385692596,0.9994643330574036,-0.3709850311279297,-0.5319487452507019,0.11298190802335739,0.9999232292175293,-1.0282436609268188,-0.7293855547904968,0.5275223851203918,0.9930881857872009,-0.1734740138053894,-0.7059276700019836,0.8400411009788513,0.9984526634216309,-0.9910697937011719,-0.5564494729042053,1.4550584554672241,0.9977522492408752,-0.2482873797416687,-0.5323210954666138,1.7810956239700317,0.999599277973175,-0.9850095510482788,-0.5065188407897949,1.6352949142456055,0.9855048060417175,-0.2637649476528168,-0.48895078897476196,1.9722386598587036,0.9972860813140869,-0.9635944962501526,-0.47826826572418213,1.5673061609268188,0.984302282333374,-0.28645622730255127,-0.4640359878540039,1.8956295251846313,0.9967553019523621
-0.5832818150520325,-0.3705516457557678,0.9115080833435059,1.0,-0.6120920777320862,-0.34702110290527344,0.8101709485054016,1.0,-0.631802499294281,-0.3472152352333069,0.8099120259284973,0.999997615814209,-0.6517922282218933,-0.3473186790943146,0.8091695308685303,1.0,-0.5557332634925842,-0.3479563593864441,0.8083992004394531,1.0,-0.5360274314880371,-0.34839582443237305,0.8095621466636658,0.9999985694885254,-0.5162450075149536,-0.34898772835731506,0.8115610480308533,1.0,-0.6834177374839783,-0.36626380681991577,0.3235452175140381,0.9999932050704956,-0.4951900839805603,-0.367726594209671,0.30207282304763794,0.9999979734420776,-0.6243919730186462,-0.4041701555252075,0.7411872148513794,0.999993085861206,-0.5509227514266968,-0.4051908850669861,0.7314656972885132,0.999994158744812,-0.821595311164856,-0.5333126783370972,0.04615730792284012,0.9993995428085327,-0.37413927912712097,-0.5337755680084229,0.08448395133018494,0.9998840093612671,-1.041052222251892,-0.7080292105674744,0.6097329258918762,0.995139479637146,-0.15204265713691711,-0.6849662065505981,0.8586513996124268,0.9986758828163147,-0.9777639508247375,-0.515239417552948,1.4267539978027344,0.9989293217658997,-0.24252337217330933,-0.5039654970169067,1.6972897052764893,0.9996669292449951,-0.9778484106063843,-0.46078920364379883,1.5940601825714111,0.9906544089317322,-0.25379326939582825,-0.45573341846466064,1.8745077848434448,0.9967406392097473,-0.9470394849777222,-0.43914133310317993,1.4979017972946167,0.9887806177139282,-0.28695759177207947,-0.439260870218277,1.7763797044754028,0.9957192540168762
-0.5667804479598999,-0.3673569858074188,0.9313555955886841,1.0,-0.5966470241546631,-0.3434258699417114,0.8289825916290283,1.0,-0.6168678402900696,-0.34311196208000183,0.8286429047584534,0.9999983310699463,-0.6373775601387024,-0.3427124321460724,0.8279816508293152,1.0,-0.5404098629951477,-0.3459750711917877,0.8164528608322144,1.0,-0.5210303664207458,-0.3469916582107544,0.8174310326576233,0.9999988079071045,-0.5015865564346313,-0.3481731712818146,0.8193323016166687,1.0,-0.6749662756919861,-0.3618764579296112,0.34536322951316833,0.999994158744812,-0.48555460572242737,-0.36780425906181335,0.2840152382850647,0.9999970197677612,-0.6125386953353882,-0.3996368646621704,0.7623299360275269,0.9999929666519165,-0.5386508703231812,-0.402670681476593,0.73760986328125,0.9999926090240479,-0.8201587200164795,-0.5270493030548096,0.06703925132751465,0.999643087387085,-0.3777436912059784,-0.5304232835769653,0.07958640158176422,0.9998237490653992,-1.0494071245193481,-0.697079598903656,0.7118895053863525,0.9974103569984436,-0.13901367783546448,-0.6563035249710083,0.8984857201576233,0.999015212059021,-0.9618954658508301,-0.5114932656288147,1.5786243677139282,0.999536395072937,-0.23849992454051971,-0.4723282754421234,1.7367419004440308,0.9997133612632751,-0.9537304043769836,-0.46166425943374634,1.748445987701416,0.9954551458358765,-0.24901048839092255,-0.4225856065750122,1.9225512742996216,0.9966800212860107,-0.9190413951873779,-0.43825143575668335,1.645683765411377,0.9943332672119141,-0.2893182635307312,-0.41081467270851135,1.8123964071273804,0.9953776597976685
-0.5659010410308838,-0.37050506472587585,0.8051507472991943,1.0,-0.5940411686897278,-0.3456278145313263,0.703498899936676,1.0,-0.614253044128418,-0.345348984003067,0.7029697895050049,0.9999958276748657,-0.6347626447677612,-0.34499719738960266,0.7020692229270935,1.0,-0.5362222194671631,-0.3479293882846832,0.7004691958427429,1.0,-0.515871524810791,-0.34882503747940063,0.701408863067627,0.9999978542327881,-0.49549347162246704,-0.3498913645744324,0.7032454609870911,1.0,-0.6663892269134521,-0.3631359040737152,0.22913549840450287,0.9999877214431763,-0.47172683477401733,-0.36871492862701416,0.1959240883588791,0.9999943971633911,-0.6079955101013184,-0.40283873677253723,0.6362377405166626,0.9999885559082031,-0.5326623916625977,-0.40544962882995605,0.6239896416664124,0.9999902248382568,-0.8008389472961426,-0.5212233066558838,-0.02446804754436016,0.9997832179069519,-0.36303406953811646,-0.5283905863761902,0.07927325367927551,0.9998971223831177,-1.050088882446289,-0.6865699887275696,0.5426657199859619,0.9990711212158203,-0.10956736654043198,-0.6557712554931641,0.8140804171562195,0.999553382396698,-0.9385989308357239,-0.49897927045822144,1.3509011268615723,0.9998791217803955,-0.232053741812706,-0.4645317494869232,1.5809787511825562,0.9998526573181152,-0.9248988628387451,-0.44991233944892883,1.5257229804992676,0.9985542893409729,-0.24413271248340607,-0.41238802671432495,1.7492609024047852,0.9979835748672485,-0.8856168985366821,-0.4273802638053894,1.5765496492385864,0.998117208480835,-0.2879934012889862,-0.4011700451374054,1.7324191331863403,0.9971587657928467
-0.5613515973091125,-0.3718568980693817,0.7507964968681335,1.0,-0.5916048288345337,-0.3473893105983734,0.6578906774520874,1.0,-0.6118317246437073,-0.3472850024700165,0.657379686832428,0.9999595880508423,-0.6323480606079102,-0.3471057415008545,0.656476616859436,1.0,-0.5345922708511353,-0.3492787182331085,0.6512775421142578,1.0,-0.5146017670631409,-0.3500325083732605,0.6523869037628174,0.9999812841415405,-0.49461081624031067,-0.3509673476219177,0.6542505025863647,1.0,-0.66562819480896,-0.3654881417751312,0.21264125406742096,0.999880313873291,-0.4732241928577423,-0.3695506453514099,0.1654035598039627,0.9999738931655884,-0.6031765937805176,-0.40414753556251526,0.5909356474876404,0.9999219179153442,-0.5284754037857056,-0.40605083107948303,0.5757282376289368,0.9999493360519409,-0.7900793552398682,-0.5206001996994019,-0.02728223241865635,0.9991388320922852,-0.3638409674167633,-0.5260025858879089,0.009016047231853008,0.9997633099555969,-1.0411217212677002,-0.6667516231536865,0.5085060596466064,0.9994354844093323,-0.10195320844650269,-0.6460540294647217,0.7469513416290283,0.9997377991676331,-0.9134398102760315,-0.4740825593471527,1.0829042196273804,0.9998793601989746,-0.22921349108219147,-0.4469565749168396,1.3400449752807617,0.9998842477798462,-0.9010096192359924,-0.41953137516975403,1.2225205898284912,0.9986202716827393,-0.242919921875,-0.39090338349342346,1.464884638786316,0.9982638955116272,-0.8606321811676025,-0.40462738275527954,1.1054902076721191,0.9980929493904114,-0.2869225740432739,-0.3812958598136902,1.3439182043075562,0.9974538683891296
-0.5524803400039673,-0.37242811918258667,0.7900494337081909,1.0,-0.5827182531356812,-0.3484443724155426,0.6900100111961365,1.0,-0.602866530418396,-0.34850436449050903,0.6894177794456482,0.9999905824661255,-0.6233195662498474,-0.34849995374679565,0.6884856224060059,1.0,-0.5260236859321594,-0.34994643926620483,0.6817156076431274,1.0,-0.5061700344085693,-0.350574791431427,0.6827605962753296,0.9999942779541016,-0.48630282282829285,-0.3514026701450348,0.6845182180404663,1.0,-0.6560850739479065,-0.3671216666698456,0.22339846193790436,0.9999711513519287,-0.46490398049354553,-0.36994820833206177,0.16499187052249908,0.9999911785125732,-0.5937217473983765,-0.4047949016094208,0.6237902045249939,0.999975323677063,-0.5191107988357544,-0.4061738848686218,0.6055880784988403,0.9999812841415405,-0.7820813059806824,-0.5217505097389221,-0.01431755069643259,0.9997429251670837,-0.35683342814445496,-0.5261502265930176,0.015044805593788624,0.9998716115951538,-1.040478229522705,-0.6555652618408203,0.5463100075721741,0.9997192025184631,-0.08837104588747025,-0.6347312927246094,0.7787003517150879,0.99977046251297,-0.9092597961425781,-0.4511183798313141,1.2316404581069946,0.9999252557754517,-0.2272452861070633,-0.4282783567905426,1.329725980758667,0.9998466968536377,-0.8954571485519409,-0.3927997350692749,1.3811368942260742,0.9989355206489563,-0.24408860504627228,-0.36989033222198486,1.4522720575332642,0.997353196144104,-0.8541595935821533,-0.3804595172405243,1.2493903636932373,0.9984728693962097,-0.28680527210235596,-0.36299487948417664,1.3117257356643677,0.9960492253303528
-0.5476894974708557,-0.3717334568500519,0.8122453093528748,1.0,-0.5776705145835876,-0.34769055247306824,0.712890625,1.0,-0.5978770852088928,-0.3478463888168335,0.7122545838356018,0.9999831914901733,-0.6183844208717346,-0.3479521870613098,0.7114077210426331,1.0,-0.5208141207695007,-0.34882545471191406,0.7073552012443542,1.0,-0.5006574392318726,-0.349252849817276,0.7083849906921387,0.9999903440475464,-0.4804976284503937,-0.3499039113521576,0.7101148366928101,1.0,-0.6495633125305176,-0.3661065399646759,0.24208854138851166,0.9999523162841797,-0.45743992924690247,-0.3677331209182739,0.19568727910518646,0.9999877214431763,-0.5878778696060181,-0.4035453498363495,0.6441733837127686,0.9999566078186035,-0.5125991106033325,-0.40442052483558655,0.6294793486595154,0.999968409538269,-0.7738500833511353,-0.5171555280685425,-0.007583925500512123,0.9994932413101196,-0.3446187674999237,-0.5196943283081055,0.0447678416967392,0.9997538924217224,-1.0411601066589355,-0.6401206851005554,0.6037991046905518,0.9996227025985718,-0.06304094195365906,-0.6181044578552246,0.7753790020942688,0.9996132254600525,-0.90227210521698,-0.4423806369304657,1.2684485912322998,0.9998154044151306,-0.21634531021118164,-0.41220587491989136,1.1969579458236694,0.9994940757751465,-0.8846790194511414,-0.385149210691452,1.4190036058425903,0.9977365732192993,-0.2373683750629425,-0.352145791053772,1.2986598014831543,0.9922853708267212,-0.8433613777160645,-0.3738461136817932,1.2819981575012207,0.9968144297599792,-0.28083914518356323,-0.3469613194465637,1.1528488397598267,0.9887127876281738
